timestamp,region,temperature_c,humidity_pct,wind_speed_ms,hdd_f,cdd_f,temp_rolling_24h_c,temp_delta_24h_c,source
2025-05-25 00:00:00+00:00,us-east,15.1,55.0,3.79,5.82,0.0,15.1,0.0,open_meteo_previous_day2
2025-05-25 01:00:00+00:00,us-east,14.2,57.0,3.23,7.439999999999998,0.0,14.649999999999999,-0.9000000000000004,open_meteo_previous_day2
2025-05-25 02:00:00+00:00,us-east,13.4,60.0,2.86,8.879999999999995,0.0,14.233333333333334,-1.6999999999999993,open_meteo_previous_day2
2025-05-25 03:00:00+00:00,us-east,12.9,63.0,3.11,9.780000000000001,0.0,13.9,-2.1999999999999993,open_meteo_previous_day2
2025-05-25 04:00:00+00:00,us-east,12.3,64.0,3.28,10.86,0.0,13.580000000000002,-2.799999999999999,open_meteo_previous_day2
2025-05-25 05:00:00+00:00,us-east,11.8,65.0,3.2,11.759999999999998,0.0,13.283333333333333,-3.299999999999999,open_meteo_previous_day2
2025-05-25 06:00:00+00:00,us-east,10.8,67.0,2.97,13.560000000000002,0.0,12.928571428571429,-4.299999999999999,open_meteo_previous_day2
2025-05-25 07:00:00+00:00,us-east,10.3,70.0,2.97,14.46,0.0,12.6,-4.799999999999999,open_meteo_previous_day2
2025-05-25 08:00:00+00:00,us-east,9.8,72.0,3.11,15.36,0.0,12.28888888888889,-5.299999999999999,open_meteo_previous_day2
2025-05-25 09:00:00+00:00,us-east,9.5,73.0,3.06,15.899999999999999,0.0,12.010000000000002,-5.6,open_meteo_previous_day2
2025-05-25 10:00:00+00:00,us-east,9.2,74.0,3.11,16.439999999999998,0.0,11.754545454545456,-5.9,open_meteo_previous_day2
2025-05-25 11:00:00+00:00,us-east,9.9,72.0,2.88,15.18,0.0,11.6,-5.199999999999999,open_meteo_previous_day2
2025-05-25 12:00:00+00:00,us-east,12.5,57.0,3.44,10.5,0.0,11.669230769230769,-2.5999999999999996,open_meteo_previous_day2
2025-05-25 13:00:00+00:00,us-east,14.6,50.0,3.78,6.719999999999999,0.0,11.87857142857143,-0.5,open_meteo_previous_day2
2025-05-25 14:00:00+00:00,us-east,16.2,45.0,3.91,3.8400000000000034,0.0,12.166666666666666,1.0999999999999996,open_meteo_previous_day2
2025-05-25 15:00:00+00:00,us-east,17.4,42.0,3.96,1.6799999999999997,0.0,12.49375,2.299999999999999,open_meteo_previous_day2
2025-05-25 16:00:00+00:00,us-east,18.5,40.0,3.91,0.0,0.29999999999999716,12.847058823529412,3.4000000000000004,open_meteo_previous_day2
2025-05-25 17:00:00+00:00,us-east,19.6,38.0,4.0,0.0,2.280000000000001,13.222222222222221,4.500000000000002,open_meteo_previous_day2
2025-05-25 18:00:00+00:00,us-east,20.5,36.0,4.1,0.0,3.9000000000000057,13.605263157894736,5.4,open_meteo_previous_day2
2025-05-25 19:00:00+00:00,us-east,21.2,35.0,3.89,0.0,5.159999999999997,13.985,6.1,open_meteo_previous_day2
2025-05-25 20:00:00+00:00,us-east,21.8,34.0,3.5,0.0,6.240000000000009,14.357142857142858,6.700000000000001,open_meteo_previous_day2
2025-05-25 21:00:00+00:00,us-east,21.8,35.0,3.58,0.0,6.240000000000009,14.695454545454545,6.700000000000001,open_meteo_previous_day2
2025-05-25 22:00:00+00:00,us-east,21.1,37.0,3.01,0.0,4.980000000000004,14.97391304347826,6.000000000000002,open_meteo_previous_day2
2025-05-25 23:00:00+00:00,us-east,19.0,46.0,2.77,0.0,1.2000000000000028,15.141666666666666,3.9000000000000004,open_meteo_previous_day2
2025-05-26 00:00:00+00:00,us-east,17.9,44.0,1.7,0.7800000000000011,0.0,15.258333333333333,2.799999999999999,open_meteo_previous_day2
2025-05-26 01:00:00+00:00,us-east,17.7,44.0,2.33,1.1400000000000006,0.0,15.404166666666667,3.5,open_meteo_previous_day2
2025-05-26 02:00:00+00:00,us-east,16.5,51.0,1.34,3.299999999999997,0.0,15.533333333333333,3.0999999999999996,open_meteo_previous_day2
2025-05-26 03:00:00+00:00,us-east,15.4,62.0,1.91,5.280000000000001,0.0,15.637499999999998,2.5,open_meteo_previous_day2
2025-05-26 04:00:00+00:00,us-east,13.9,82.0,1.81,7.979999999999997,0.0,15.704166666666667,1.5999999999999996,open_meteo_previous_day2
2025-05-26 05:00:00+00:00,us-east,13.6,87.0,1.78,8.520000000000003,0.0,15.779166666666667,1.799999999999999,open_meteo_previous_day2
2025-05-26 06:00:00+00:00,us-east,12.4,97.0,1.72,10.68,0.0,15.845833333333333,1.5999999999999996,open_meteo_previous_day2
2025-05-26 07:00:00+00:00,us-east,12.3,97.0,1.5,10.86,0.0,15.929166666666667,2.0,open_meteo_previous_day2
2025-05-26 08:00:00+00:00,us-east,12.3,96.0,1.75,10.86,0.0,16.03333333333333,2.5,open_meteo_previous_day2
2025-05-26 09:00:00+00:00,us-east,12.1,96.0,1.97,11.219999999999999,0.0,16.141666666666666,2.5999999999999996,open_meteo_previous_day2
2025-05-26 10:00:00+00:00,us-east,12.0,96.0,1.86,11.399999999999999,0.0,16.258333333333333,2.8000000000000007,open_meteo_previous_day2
2025-05-26 11:00:00+00:00,us-east,11.9,96.0,2.0,11.579999999999998,0.0,16.341666666666665,2.0,open_meteo_previous_day2
2025-05-26 12:00:00+00:00,us-east,14.7,56.0,2.5,6.540000000000006,0.0,16.433333333333334,2.1999999999999993,open_meteo_previous_day2
2025-05-26 13:00:00+00:00,us-east,16.4,51.0,2.52,3.480000000000004,0.0,16.508333333333333,1.799999999999999,open_meteo_previous_day2
